video_id,author,comment,published_at,likes,sentiment,toxicity,anomaly,summary,sentiment_label,toxicity_label,anomaly_label
VIBWdLLq9kQ,@jeeva3118,Awesome !!!,2024-10-02T17:25:03Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@pardhasaradhik9234,"your explanation is awesome , very clear thank you",2024-02-03T05:56:18Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@MyCodingDiary,I appreciate the effort you put into creating these informative and engaging videos.,2023-07-24T15:04:13Z,32,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@tnkccff6855,"Bro enaku antha""modified"" kaatala naanum correct taa tha panna vs code la ""test3.txt"" la write pannum pothu modify kaatala😢",2025-01-21T17:45:20Z,1,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@sanjevsplay4396,very useful,2025-04-23T08:34:43Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@kishorem4138,Excellent brother 👏,2023-12-30T17:34:54Z,1,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@growupwithbk,Bro full stack web development series venum bro,2023-07-24T13:21:12Z,379,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@kiranramisetty6021,nice explanation,2024-06-27T09:29:07Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@YOGESHKUMAR-ce9cd,"Enaku azure devops la prob bro, unable to push code",2023-10-18T15:52:10Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@user-jb8be6bz1q,great tutorial bro......!,2023-10-15T08:11:25Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Vetri_editz_Tamil,Bro AI video podunga,2025-08-07T10:03:03Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@arvind.n9793,very use full video ... THANKYOU for your effort,2024-04-10T12:33:02Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@anusiyagurusami5053,9:31 git installation,2024-01-11T06:51:39Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@codewithtitan9468,Bro flutter na enna❓ athoda usage 🤨 and Android studio Vs Flutter enna difference🤔 Itha pathi detaila oru video podunga bro ☺.,2023-08-05T20:11:24Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@TechMagazine,🔥Very Informative ji🙌,2023-10-25T08:54:02Z,0,neutral,non-toxic,spam,,,1,0
LGLuHYHbCFA,@nagasankar6514,superr ga chepparu bro awesome explanation e video yevaru chusina one time lone artham avuthundi thank you so much bro.,2024-11-09T05:33:04Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@Renu_689,Bro...enaku push pannum bothu sineup panna..error varuthu...eppadi clear panrathu sollunga bro,2024-05-12T14:47:16Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@karunakaran6416,Ithu madu oru video venu bro please 🙏 bro,2023-12-12T17:01:01Z,1,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@saihari2916,,2024-10-21T20:31:03Z,0,negative,non-toxic,normal,,1.0,0,0
LGLuHYHbCFA,@gnaneshwar-p4r,Ikada antav adhi ekadoo kanipiyyadhu 😢 click chesethav 🤷🏻‍♂️🤦‍♂️ 47:31,2025-02-16T23:37:24Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@nemalipurisisters,Wonderfully explained.,2024-08-04T15:16:49Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@kavyachandhi4289,Thank you bruh. Great and concise explanation.,2024-06-23T19:41:32Z,1,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@MeganathanT-c8y,Thank you 🙏,2025-02-19T05:51:11Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@ajayk532,Super bro 👌,2024-04-12T07:08:10Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@MaheshReddy-05,"Choose either English or Telugu, Do short Videos if u can't continiously speak for 1 hr,  and u need to change the video title A to Z git u haven't even covered the very basic ( how git it storing, which encryption git is using, many more how to write proper commit's, Some basic syntax for .md file to document ur project properly) and may more.. and u kept the video title as Complete Git & GitHub.",2023-04-26T13:11:05Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@screativertechnologysr7116,"FROM 00:00 TO 00:50 EXCELLENT EXPLANATION BROTHER 

AFTER 00:50 LOT OF CONFUSION BROTHER",2025-03-02T05:20:58Z,1,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@Prashu25Gaming,Good Explanation bro,2024-02-23T15:46:15Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@adarshkumar-gu8kq,Very Good Video !,2024-04-30T06:22:55Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@saifullahhaaris,I never thought he would delete a comment😲,2023-07-29T07:30:21Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@P_r_o_p_l_a_y,baga cheppinavu bro nenu asalu edho tough anukunna inni days,2025-07-09T12:08:04Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@rubanedward5874,what is staging area ?,2023-10-30T17:35:19Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@SaiKumar-t7q,Hai vamsi garu i request you to pls do video on Git LFS,2023-11-15T18:44:43Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@ganjivideos,"Got the complete overview on git and git hub,what is  vcs, repo,pr, branches and different git commnads, Thank you so much 🎉",2023-08-12T17:17:14Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@nayan7624,"Thanks a lot bro, liked your way of explanation ❤",2024-08-21T08:03:46Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@umasatyasrigolla,very informative video,2025-02-04T15:15:48Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@hackermrj,Actually same like linux la kooda same command thaan bro,2023-07-28T18:52:29Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@saktrix,Brother nan own oru branch create panni atha main add panna apo pull request method automatically understand pannita learn pannita some error vanthuchi easy Google refer panni sort out pannita tq for your videos 😊,2023-11-05T10:05:39Z,1,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@nareshkvp,"very good explanation, Thank you.",2023-10-05T06:13:11Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@ramumarepalli-m1p,Git rebase cheppaledu,2025-03-14T19:49:25Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@sneha1711,while writing contents in test3.txt i have not seen any M. what can i do 28:16,2024-07-12T09:36:59Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@dineshstark_7,how local files are added to remote repo without any credentials ? even though it's your account but how did installed git know about it Vamsi Bro ?,2025-03-08T15:45:38Z,1,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@yuvasrikanisri9399,Bro Git and GitHub Eclipse la epdi use pannarathunu detail ah video podunga.,2025-02-28T12:07:35Z,0,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@kishore84988,Super explanation bro ...i got every single concept which you explained,2023-07-11T10:13:32Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@sankars2921,Very nice teaching bro,2024-11-24T10:47:13Z,2,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@jeyailayaraja6286,"Bro i am student i regularly watching your videos, you explaining very clear and easy way to understand this is very use full for my studies and could you please make easy way to create flutter mobile app development videos  for my studies.",2023-07-25T08:55:59Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@santhiyaj7351,Well Explained 👍🏻,2025-04-10T11:53:56Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@spidy1197,mass thala nee,2024-05-18T06:43:52Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@bharathballa6719,"i have one doubt Vamsi,
from working directory to staging we can use ""git add.""    to send multiple files for staging right?",2023-07-02T05:07:56Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@prasannadevi1234,Bro front-end course la video potunga....Bootstrap video potunga bro,2023-07-25T03:15:13Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@Keerthana0895,Very useful thank you,2025-05-14T12:16:57Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@satyashyam1570,thanks bro nice,2024-05-27T12:04:05Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@rajashreejagilam1758,Superb Explanation. I am glad I got this GitHub vdo on my search. Thank U Vamsi Sir.,2024-05-23T15:33:45Z,0,neutral,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@AyushSrivastava-b7m,"Good content, But sounded more like a "" Things that can be done in Gitlab "" rather than "" Create pipelines in 1 hour """,2024-09-01T14:10:38Z,3,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@varadisai2556,Fabulous bro ✨,2024-05-04T08:19:29Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@jayaramireddyvadisana6509,"Hi Vamsi brother
Thank you so much, This was a great tutorial to understand the fundamental working of git. Kudos to you for such an amazing content. Keep giving us.",2023-07-06T22:03:14Z,1,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@PrasanthKumar-jg4pe,Thank you so much for this video...Now I get complete clarity on this git and GitHub ... please try to explain about react realtime projects in recent times you have done......,2024-04-28T12:34:39Z,1,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@swanitomejo6152,bro tailwind css gu video podunga bro,2024-11-19T07:42:07Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Pikachy4,Bro image add panrathu eppadi inu sollunga,2024-07-01T05:33:10Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@damumani6122,Your explanation is very clear & I am easily understand all the entire contents in this video. Great job bro 👍🏻 👏🏻,2024-02-26T17:21:30Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@devidarshini1730,bro thanks for the video you are my life savior🥺,2023-07-24T18:30:52Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@bashettysaketh8078,Superb!! Explanation!! Very Clear Easy to understand! Thank you so much Bro:)),2024-04-12T18:56:05Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@chakkasaicharancharan9208,Nice Anna good understanding of the video. Kindly give me class for maven,2024-02-07T04:17:27Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@thanos_1214,Thank you so much for the clear explanation.,2024-12-19T20:12:08Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@aravindnani2482,"hi  Vamsi  
nice and cool session its very very understandable if you don't mind can you do a session on CODEIGNITER 4 its very helpful to us",2023-07-06T05:59:43Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@gunasekharguna2102,I cannot open the app in the play store ? Can any one tell me the app name plz..,2024-07-29T16:44:24Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Subbu_2203,🎉🎉,2025-10-03T15:42:23Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@suryagaming3127,Basic ga 1000 times in video😅,2025-05-09T03:13:49Z,1,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@poojak4432,"In command prompt la command is not working even after change the path in environment variables of bin and cmd link, let me what to do😢",2023-12-01T13:16:22Z,1,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@suryasaras7711,Voice is ok. But text not clear to see,2024-06-14T13:53:06Z,1,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@sanchezrio6165,EMC= GOAT,2024-06-23T15:40:16Z,0,neutral,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@asifahmed9036,"Runner k bare me nahi bataya pp ne, Runner Install and configure kese hoga ?? Gitlab per account bhi create nahi ho raha he phone verification aur credit card k through bhi try kiya ...",2024-05-28T12:29:32Z,1,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@kiransamudrala77,Visual Studio ela use cheyalo oka video pettu bro,2024-03-14T13:04:17Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@bhanuchandu5857,we need a vedio on jenkins,2024-05-31T09:22:34Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@vijaydevan1703,Bro terminal la code copy paste panna error varuthu bro any solution? I m stucked inbetween please help,2024-10-24T08:10:39Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@UAZIZ-ym9db,Brother Git Branch Yen use/create panurom konjam clear ah solamudiyuna.?,2023-07-31T13:33:50Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@KKPawan-k8t,I really loved it the way you explained.,2023-09-11T04:54:37Z,0,negative,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@Mayur-ny1zn,Waiting for Projects DevOps,2024-05-23T17:37:26Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@ramyasrichimata8268,I thoroughly enjoyed this video thanks a lot for giving this such a wonderful explanation and if u add this one more concept git rebase that might gives complete course of git but this also  covers all concepts 😊,2023-12-21T10:52:02Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Not_Me_404,Intha ppt link kudunga bro pls..,2024-12-30T01:33:26Z,1,negative,toxic,spam,,,1,0
Ip2TA2ijDmA,@avnishbhardwaj747,After watching this I think I don't need to watch other video as each things are well explained....... Now I am trying myself for build testing and deploying my spring boot project on ec2  by CICD,2025-09-23T10:55:29Z,0,negative,toxic,spam,,,1,0
VIBWdLLq9kQ,@SIRANJEEVI.R,Thanks bro. now i am able to work with github but It would be helpful if you explain the page structure and working [ for example the purpose of the each element in page ],2023-12-19T16:15:53Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@Sandeepkollipara-c6w,excellent explanation.very easy to understand.thanks alot.,2023-06-18T04:26:47Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@alagumanikrishnaswamy6821,"Anna in my windows is 8.1 I can't download visual studio code so I can't continue this
Please help me",2023-08-27T15:10:41Z,1,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@sarathkumar-o1p,Super video bro...,2023-09-17T17:45:20Z,0,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@Karthik__S_554,intha maari theliva engayum pathathu ila..semmaaa..apdiye react js um potingana useful aa irukum,2024-08-11T16:17:19Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@limonika913,Bro rempa nantri bro... Really usable... Understood clear...... 🫶thank u bro,2024-07-14T09:35:20Z,0,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@manikumar-vr3kp,dont use kinda of kinda frequently.. even i started to use that word too often,2024-08-09T07:05:50Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@ChandraSekar-jm5ym,Can i get this presentation if possible?,2025-02-17T11:59:26Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@anushasastry524,very helpful video.. pls upload devops as well..,2024-03-06T04:06:38Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@vadapallieswar8086,Thank you bro really i enjoyed  your session .,2023-03-19T18:58:57Z,0,neutral,non-toxic,normal,,,1,0
LGLuHYHbCFA,@chchandrika-f3f,Thank you so much vamshi...wonderful explanation...,2025-01-18T17:32:36Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@chandrabalanc4258,Thanks for sharing 😊,2023-08-27T13:23:38Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@abdulroufshaik123,Super bro ❤❤,2023-05-27T16:34:25Z,1,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@DharmalingamNishanthika,Thank you brother for this useful  video ❤,2023-11-04T08:50:30Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@ikik790,bookmark 1:00:00,2023-12-26T06:11:04Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@saktrix,Brother Second create panna repositories ku git pull work agala which mistake it can be occur 😢,2023-11-05T08:27:33Z,2,negative,toxic,normal,,,1,0
VIBWdLLq9kQ,@rishikeshan0649,Bro very neat and good explaination.. Thank you so much for your video. Especially I am confused in branches. U made is clear. Thank you. Please make video for JS and React JS,2023-08-01T06:42:20Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@bonthugopireddy2842,"Good explanation, good job bro",2023-06-18T06:43:15Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@-Raviponnam,Thank you bro💙,2023-08-24T08:10:36Z,0,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@vijaykumarmandadi3108,"To see the hidden files which he mentioned at 17.25, click on View tab/option in same folder at the top and enable Hidden items check box from Show/Hide group",2024-02-16T17:15:00Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@VIJAY.S-o1e,Bro devops full course,2025-01-04T10:04:07Z,0,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@VenkatramnnahVenkatramnnah,"Thanks a lot sir, very informative video",2023-12-09T16:50:59Z,0,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@joshnashetty214,Good explaination andi...thanks for your lecture and this video is  very useful to us,2025-06-15T17:24:26Z,0,neutral,toxic,normal,,,1,0
LGLuHYHbCFA,@sureshmanikala7257,Bro remote add origina link Ela open ayindhi Naku open kavatledhu Ela add chesaru,2023-09-11T04:07:46Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@kishorek2674,"bro , css ,javascript, react js video podungaa",2023-08-22T15:16:07Z,0,negative,non-toxic,spam,,,1,0
LGLuHYHbCFA,@KondaiahBojja-r8s,Exellent. explained very well,2025-05-03T13:32:37Z,0,neutral,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@MahendranDuraisamy-x7u,"Very good presentation, easily understood GitHub basics with examples",2025-06-23T16:14:36Z,0,positive,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@bbaby6526,This video was very useful..can you please put about terraform,2023-07-27T04:49:15Z,0,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@srinivasramidi9066,Very Good explanation,2023-04-24T15:16:05Z,0,neutral,non-toxic,spam,,,1,0
Ip2TA2ijDmA,@KRISHNAKUMAR-yj3dx,"Thanks a lot for such an awesome Gitlab video
Thanks thanks a lot
Please keep making such videos. 
Thank you once again.",2024-05-22T05:20:07Z,4,positive,non-toxic,normal,,,1,0
LGLuHYHbCFA,@PCR-FIREWORK,love u ana chala baga ardam iyindi 😙😙😙,2024-11-21T11:26:48Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@lazyvibe3944,Thanks man!,2023-05-31T10:58:42Z,0,negative,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@Dhanush....430,Vanakam anna one small help anna I want laptop 💻 anna please I am poor family I am studying college please help me😢,2024-08-07T06:06:18Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@pedapudisubhashini5162,Crystal clear Explanation brother.. Thanks for ur patience..,2023-08-04T18:45:55Z,0,negative,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@martinluther5603,"Hi, can you make a special tutorial for templates used for  end to end projects 🎉 With regards 😊",2024-09-28T02:36:51Z,1,positive,non-toxic,spam,,,1,0
LGLuHYHbCFA,@jagadeshvarmasvpkh7860,Good telling,2024-07-26T02:41:05Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@ajithprasath6869,perfect ❤,2024-02-20T08:32:26Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@vijayakumart9129,Great explanation bro... Thankyou ✨🔥,2025-04-29T07:28:52Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@jokerthemass9944,"bro test3.txt laa M varalana
ena pandrathuu",2025-10-19T15:47:08Z,0,neutral,toxic,normal,,,1,0
VIBWdLLq9kQ,@gukansachin52,Bro c programming language video upload pannuga,2023-08-06T11:20:45Z,0,negative,non-toxic,normal,,,1,0
LGLuHYHbCFA,@Rockap1201,Thanks 👍,2023-07-26T20:12:30Z,0,positive,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@kavithasharon5492,Hello bro please help me to learn about pandas and Numpy in python.,2023-08-04T18:39:20Z,0,positive,toxic,normal,,,1,0
VIBWdLLq9kQ,@Arya-vi-14,any one from 2025,2025-06-25T16:57:16Z,41,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@vamsik-f8z,love u bro..,2023-08-16T12:36:43Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@kavithakavi7486,Just like a wow video 🎉Tqsm bro & do it more like this....,2024-04-11T10:39:30Z,1,negative,toxic,normal,,,1,0
LGLuHYHbCFA,@burriramyasri8093,Baaga cheppav anna,2024-05-26T13:45:51Z,0,positive,non-toxic,normal,,,1,0
Ip2TA2ijDmA,@umegallery7698,"Thanks a lot, Now it's crystal clear for me about CI/CD. superb explanation and examples.",2025-07-21T15:40:05Z,1,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@Saravanan-bp8vm,Thank u bro🎉,2024-09-15T04:18:01Z,3,neutral,toxic,spam,,,1,0
LGLuHYHbCFA,@romeogaming7375,30.58 i will come at tomorrow,2025-02-19T17:32:56Z,0,neutral,toxic,spam,,,1,0
VIBWdLLq9kQ,@RamPrashanthv,Excellent Video . Thank You so much,2025-02-19T14:20:36Z,1,positive,toxic,normal,,,1,0
LGLuHYHbCFA,@amarthyasai17,U saved my time... Thank you so much.,2024-05-04T19:54:23Z,0,neutral,non-toxic,normal,,,1,0
VIBWdLLq9kQ,@mohamedahamed4862,"100% sure , this vedio is very usefull for me ...",2024-09-10T12:52:03Z,2,negative,toxic,spam,,,1,0
LGLuHYHbCFA,@anuragreddy9495,"easy understanding, appreciate it . keep going!",2024-07-19T00:54:20Z,0,positive,toxic,spam,,,1,0
LGLuHYHbCFA,@Devikarnati-l1q,Thank you Vamsi for the crystal clear explanation.,2023-11-02T07:55:55Z,0,negative,non-toxic,spam,,,1,0
VIBWdLLq9kQ,@-PradeepRaja,text3 folder already added Thana bro why once again add pannuriga commit panna pothumla?,2024-01-23T15:52:56Z,0,negative,toxic,spam,,,1,0
Ip2TA2ijDmA,@crsharna1556,very well done bro,2025-04-21T06:45:18Z,1,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@subramanianchenniappan4059,Ok.thanks.  I am a java backend tech. Lead . I use git daily . But  I dont know git fully 😂😂😂,2023-08-17T10:03:23Z,0,negative,non-toxic,spam,,,1,1
VIBWdLLq9kQ,@rajaezhumalai1415,"very nice bro
I want to do  live project kindly help ,I want join course plz share me contact number",2023-08-05T09:59:06Z,0,positive,toxic,spam,,,1,0
VIBWdLLq9kQ,@Nandhini-u5z,Vera level bro. Seriously full video helps a lot to me ❤Masss,2025-05-04T08:11:42Z,0,negative,toxic,spam,,,1,0
