video_id,author,comment,published_at,likes
VIBWdLLq9kQ,@sooriyass2485,"Timestamps 
00:02 - Git is a version control system.
16:00 - Foreign files and folders found in git repository
28:16 - Foreign files and changes
35:55 - Foreign files were added and pushed to the origin branch.
46:28 - Switched to a new branch and created a new file
56:22 - Create a new branch and push it to origin
1:04:15 - Branches and conflicts in Git
1:14:00 - Foreign branches and changes have been committed

Well explained brother. Everything was clearly explained.",2025-05-20T05:22:08Z,1
VIBWdLLq9kQ,@rgokul1173,it was so helpful,2025-05-18T14:02:54Z,0
VIBWdLLq9kQ,@GokulGokul-ls5cp,"hi bro, i watched a 30 mins video yesterday and i continued where i stopped yesterday but today is not working ,for example i write in  terminal git pull but there is no change in vs code",2025-05-17T13:30:58Z,0
VIBWdLLq9kQ,@AkashI-w1y,❤,2025-05-14T14:53:25Z,0
VIBWdLLq9kQ,@Keerthana0895,Very useful thank you,2025-05-14T12:16:57Z,0
VIBWdLLq9kQ,@SagubarSathick-j1p,I love you anna,2025-05-14T06:19:34Z,0
VIBWdLLq9kQ,@rajarajan6298,"Hi brother, i looking for devops coerces can i have a contect details plz",2025-05-12T14:59:42Z,0
VIBWdLLq9kQ,@bhavanayadav2974,"I'm so grateful and thankful 🙏  to see this video on git. As I'm new person to git, saw other videos and never made me understand rather made go mad. Your experience and knowledge speaks through explanation. ❤😊",2025-05-11T17:30:38Z,0
VIBWdLLq9kQ,@Gokulsnz,"Thank you, Its really very helpful for my career",2025-05-07T06:54:31Z,0
VIBWdLLq9kQ,@AbdurRahman-sp4jg,"hats of man, excellent and superb explaining of commands",2025-05-06T14:34:41Z,1
VIBWdLLq9kQ,@Nandhini-u5z,Vera level bro. Seriously full video helps a lot to me ❤Masss,2025-05-04T08:11:42Z,0
VIBWdLLq9kQ,@aks-vx4qq,Lotss of ad🥲,2025-05-03T11:35:36Z,0
VIBWdLLq9kQ,@pandiyasathiyanathan739,"Thambi unakku yevlo nanri sonnalum pathathu, I am having 12 yrs exp in IT industry , Git usage was always unclear to me , Now i feel better after watching your video 🙏",2025-05-02T05:38:00Z,1
VIBWdLLq9kQ,@RakinNetworkRhinos,"Bro I am developing a Chatbot on the AI v0 can you work on it to make it  complete.
Ill be waiting for your help.",2025-05-01T11:33:14Z,0
VIBWdLLq9kQ,@PavithraRajaji,Pdf kadaikuma bro ?,2025-05-01T08:37:21Z,0
VIBWdLLq9kQ,@Nandhini-u5z,Wowww clear explanation ❤,2025-04-30T15:47:27Z,0
VIBWdLLq9kQ,@keshwanthgp439,Really Satisfied Brother!,2025-04-29T17:12:29Z,0
VIBWdLLq9kQ,@vijayakumart9129,Great explanation bro... Thankyou ✨🔥,2025-04-29T07:28:52Z,0
VIBWdLLq9kQ,@karthickd1043,"very good, thanks",2025-04-27T11:38:03Z,0
VIBWdLLq9kQ,@JustMeHereSavingMemories,thanks bro it really helps,2025-04-25T19:27:36Z,0
VIBWdLLq9kQ,@education-edux12,Bro sincerely very thank you I am having my lab praticals and till date I don't know anything but now I have excelled,2025-04-25T06:52:13Z,0
VIBWdLLq9kQ,@ganeshram4970,Nice video with stable explanation,2025-04-24T07:20:14Z,0
VIBWdLLq9kQ,@sanjevsplay4396,very useful,2025-04-23T08:34:43Z,0
VIBWdLLq9kQ,@parthiban.s4291,ppt please brooooooooooooo,2025-04-21T15:53:37Z,0
VIBWdLLq9kQ,@grayHatHakr,Thank you❤,2025-04-20T10:24:17Z,0
VIBWdLLq9kQ,@balajisanthanam9673,Brilliant explanation bro🎉❤,2025-04-18T12:33:34Z,0
VIBWdLLq9kQ,@kutty_moni82,sir could please share the ppt,2025-04-18T04:42:44Z,0
VIBWdLLq9kQ,@JoyalRehana,for me i got error in terminal as command git is not available in the git clone line so what can i do for this?,2025-04-16T16:08:24Z,0
VIBWdLLq9kQ,@dharanidaran8238,Bro ppt share panna mudiyuma?,2025-04-12T10:21:22Z,0
VIBWdLLq9kQ,@darshininandakumar5586,Very clear explanation. Thanks,2025-04-12T05:17:42Z,1
VIBWdLLq9kQ,@fayazf3468,whether it applicable in Mac ?,2025-04-11T05:56:03Z,0
VIBWdLLq9kQ,@naveenindiran8624,the best one !,2025-04-10T20:31:29Z,0
VIBWdLLq9kQ,@santhiyaj7351,Well Explained 👍🏻,2025-04-10T11:53:56Z,0
VIBWdLLq9kQ,@iam-prashanth-ks,_One of the Best Git & Github tutorial. Thank you so much brother._,2025-04-07T11:34:37Z,2
VIBWdLLq9kQ,@MARIMUTHUPAI-DS,"wow nice explamtion

😊",2025-04-06T13:27:09Z,1
VIBWdLLq9kQ,@MukeshKumar-bm2yw,thanks brother,2025-04-06T04:54:51Z,0
VIBWdLLq9kQ,@AkilaPC,You have Great teaching skill,2025-04-04T19:52:38Z,0
VIBWdLLq9kQ,@RanjithKumar-vv7db,🙏🙏🙏 100 andu kalam vazhga 😊,2025-04-03T18:00:39Z,0
VIBWdLLq9kQ,@RosarioAruldoss,"Timestamps 
00:02 - Git is a version control system.
16:00 - Foreign files and folders found in git repository
28:16 - Foreign files and changes
35:55 - Foreign files were added and pushed to the origin branch.
46:28 - Switched to a new branch and created a new file
56:22 - Create a new branch and push it to origin
1:04:15 - Branches and conflicts in Git
1:14:00 - Foreign branches and changes have been committed

Well explained brother. Everything was clearly explained.",2025-04-02T15:13:11Z,62
VIBWdLLq9kQ,@vichusworld1501,Bro can you share the PPT SLIDES of Git,2025-04-01T13:24:21Z,0
VIBWdLLq9kQ,@Alvin.v-ls1rl,Anna login panna mudiyala sight cannot be reached nu varuthu😢 please help interest ta learn panna start pannen but due to that problem i cannot able to push my new file from vsc to github,2025-03-31T18:20:47Z,0
VIBWdLLq9kQ,@abhineveash,Worth🎉,2025-03-31T09:48:58Z,1
VIBWdLLq9kQ,@DayaashG,Greatly Explained. Thank you simple and clean explanation. 👌👌,2025-03-31T06:52:26Z,2
VIBWdLLq9kQ,@raguramanpattusamy9245,thank you bro,2025-03-28T13:46:07Z,0
VIBWdLLq9kQ,@songlyrics-k86,Thankyou so much Anna for the great video and ungaloda teaching romba nallaavey puriyudhu 😊 Very happy to learn and expecting more interesting videos from you Naa 😀,2025-03-26T16:05:04Z,1
VIBWdLLq9kQ,@N.SREEVISHNU.,It's very useful to me. Thank you very much👍🏻👍🏻👍🏻,2025-03-26T13:53:50Z,1
VIBWdLLq9kQ,@mahamanju8376,I need devops engineer courses in tamil,2025-03-26T08:03:56Z,0
VIBWdLLq9kQ,@ARONS-iq2ds,"Thank You, Nanba.",2025-03-25T10:48:20Z,0
VIBWdLLq9kQ,@AmNavin1007,Thank you Anna ❤,2025-03-24T13:07:50Z,1
VIBWdLLq9kQ,@aarthikasaminathan9954,Thank you so much 🙏🙏😭,2025-03-24T05:57:52Z,1
VIBWdLLq9kQ,@baby-baby-25,"Its very nice video, i understand very well but you missed one toppic like git ignore",2025-03-24T05:01:29Z,1
VIBWdLLq9kQ,@charan7944,thank u for making this video 🙏,2025-03-23T05:47:46Z,2
VIBWdLLq9kQ,@vishnuvjeditz5536,last example was top notch....💥,2025-03-23T05:38:28Z,1
VIBWdLLq9kQ,@DivyaDarshan20,1:10:55,2025-03-22T09:06:30Z,0
VIBWdLLq9kQ,@CodeWithPavi_2,Bro github la deploy pandrathu epdinu sollunga,2025-03-19T17:09:33Z,0
VIBWdLLq9kQ,@k.naveen1528,Can i get the PPT,2025-03-19T07:26:35Z,0
VIBWdLLq9kQ,@rahulvenkatesan8394,Great explanation brother,2025-03-18T17:01:37Z,1
VIBWdLLq9kQ,@Lionkingdom-d7n,It's very helpful for freshers ❤😊,2025-03-15T10:08:47Z,2
VIBWdLLq9kQ,@dharshinisampath4515,In terminal while copy pasting the link in github it shows error why that happens,2025-03-14T15:20:44Z,0
VIBWdLLq9kQ,@loyaltech9431,Thank you for this useful information.,2025-03-13T15:04:01Z,1
VIBWdLLq9kQ,@TeddyBear_2023,Awesome video........Thank you so much Bro......,2025-03-12T10:20:45Z,1
VIBWdLLq9kQ,@sanjaysoundhar6992,"i wached your video  , it was very clear  , thank you so much then  i need a little help from you , can you upload a complete notes for this  video ,means it was very helpfull while i recall in my feature .",2025-03-12T10:07:02Z,2
VIBWdLLq9kQ,@DironJ,"bro can you explain me about github hosting, i have created portfolio website for my self using HTML & CSS AND JS  final stage is only hosting process but i couldn’t import my images file in github excluding html css js files",2025-03-11T14:44:06Z,0
VIBWdLLq9kQ,@gowsikagowsika2244,Worth uh worth uh💥🔥,2025-03-10T19:29:25Z,3
VIBWdLLq9kQ,@LogakrishnanNeelakandan,Arjun das voice,2025-03-08T11:49:37Z,0
VIBWdLLq9kQ,@meyyammaisivagami9579,"Thank you anna,nice explanation ❤",2025-03-06T12:44:14Z,3
VIBWdLLq9kQ,@sujiths2532,This is simply awesome. Your explanation is so simple and understandable. I have seen many github videos but yours is superb. Thank you for making this excellent tutorial. Waiting to see more good tutorial videos from you.,2025-03-04T20:38:16Z,5
VIBWdLLq9kQ,@ZeninToji-b4z,11:50 bro enaku command prompt la fatal: not in git directory nu varuthu bro,2025-03-04T01:34:14Z,1
VIBWdLLq9kQ,@mathes8964,Ni ce dub by Magizh Thirumeni,2025-03-03T06:48:31Z,1
VIBWdLLq9kQ,@vasudevan2917,So many ads😢,2025-03-02T12:26:41Z,7
VIBWdLLq9kQ,@SusmithaSush13,Worth💯thank you bro❤,2025-03-01T19:20:30Z,2
VIBWdLLq9kQ,@harishsara9427,brother i required selenium course can you upload please,2025-03-01T12:55:01Z,1
VIBWdLLq9kQ,@Nusaif_Khan,thanks for explaining clearly. this course is enough to learn about git and GitHub. 100% efficient for the time.,2025-02-28T20:02:15Z,7
VIBWdLLq9kQ,@yuvasrikanisri9399,Bro Git and GitHub Eclipse la epdi use pannarathunu detail ah video podunga.,2025-02-28T12:07:35Z,0
VIBWdLLq9kQ,@govindarajn7667,Can't understand,2025-02-27T23:16:58Z,1
VIBWdLLq9kQ,@ajayannadurai261,Eclipse la irundhu eppadi push pandradhunnu poduvannu paatha ippadi pannittiye thala😮,2025-02-26T02:14:59Z,0
VIBWdLLq9kQ,@Itz_me_sathishwaran,15:07 Error varuthunga clone pannum bothu vs code la,2025-02-25T15:39:50Z,3
VIBWdLLq9kQ,@charlesj-x1m,mass bro,2025-02-25T15:28:34Z,1
VIBWdLLq9kQ,@MrNelsonfdo,"Thanks bro, please continue the good work!",2025-02-25T14:12:48Z,1
VIBWdLLq9kQ,@Varun-l3s8y,Thanks a lot John. I've learnt more about Git and Git hub from this tutorial. I owe a lot for this unpaid tutorial. Keep posting this kinda contents. Thanks again :),2025-02-21T16:59:25Z,0
VIBWdLLq9kQ,@DecodeTheTech,Thank you bro,2025-02-19T17:56:07Z,0
VIBWdLLq9kQ,@RamPrashanthv,Excellent Video . Thank You so much,2025-02-19T14:20:36Z,1
VIBWdLLq9kQ,@MeganathanT-c8y,Thank you 🙏,2025-02-19T05:51:11Z,0
VIBWdLLq9kQ,@ChandraSekar-jm5ym,Can i get this presentation if possible?,2025-02-17T11:59:26Z,0
VIBWdLLq9kQ,@azstyles940,A helpful video with clear explanation. Honestly its easy to follow.,2025-02-16T13:27:34Z,1
VIBWdLLq9kQ,@deepateresa,Crystal clear explanation. thank you so much,2025-02-15T16:10:24Z,0
VIBWdLLq9kQ,@afm_tech,good,2025-02-15T14:10:55Z,0
VIBWdLLq9kQ,@22AM030KARTHIKEYANS,ppt kedaikuma bro,2025-02-13T16:04:45Z,0
VIBWdLLq9kQ,@sulthanarazia2014,"tamila neega sollitharathu romba helpa eruku brother, thank you so much,",2025-02-13T09:48:35Z,1
VIBWdLLq9kQ,@bh39589,anna while we are modifying we need to save it by ctrl + s  then only it will show M symbol. i have been stuck at this for 1 hour😅😅😅😅😅,2025-02-13T08:10:43Z,0
VIBWdLLq9kQ,@JabayazhiniAG,"Thank you so much! I learned about Git and GitHub completely, and all my doubts were clarified. This is the best Git and GitHub tutorial on YouTube. Definitely worth the 1 hour and 23 minutes!",2025-02-09T12:58:12Z,19
VIBWdLLq9kQ,@GuruKandhasamy,eppadi bro sign in pannarathu enakku theriyala bro,2025-02-07T08:21:21Z,0
VIBWdLLq9kQ,@rajaprince7380,Bro i need this ppt can you please send it,2025-02-06T06:41:26Z,0
VIBWdLLq9kQ,@sulthanarazia2014,Thank you so much for this video bro.,2025-02-05T12:13:50Z,0
VIBWdLLq9kQ,@nanthakumar6400,Bro test3.txt is not modified for me bro,2025-02-05T07:40:21Z,0
VIBWdLLq9kQ,@aashikar7004,I have a doubt .After git diff code runs cannot come out from there how to resolve.anyone answer pls,2025-02-04T10:24:43Z,0
VIBWdLLq9kQ,@uniqueblack3045,Anna error la failed to push refs to link  nu varuthu push agamatithu,2025-02-03T11:02:26Z,0
VIBWdLLq9kQ,@niranj775,How do I switch back to old version of main branch?,2025-01-31T14:19:17Z,0
VIBWdLLq9kQ,@lighthouse...9964,Really a great video should everyone understand before starting working in git in realtime.,2025-01-28T16:14:29Z,0
VIBWdLLq9kQ,@naseeraj502,Thank you so much,2025-01-27T13:54:53Z,1
VIBWdLLq9kQ,@yuvarajt8936,"bro incase if our local git folder and the one in cloud is not in sink (based on the content)
then git pull will lead to the erasing of the existing content in the local file and then puts the content in cloud file?",2025-01-27T04:01:28Z,0
VIBWdLLq9kQ,@prakash.g4319,Super thale,2025-01-26T11:48:51Z,0
VIBWdLLq9kQ,@vijaybharathi18,"I want to say ""worth uu varma worth uuu"" ❤❤",2025-01-25T15:22:20Z,0
VIBWdLLq9kQ,@miruthularajendran3236,"Bro how and where to sign in when using push command please sollunga yaarachu???
I got stuck in this
I followed everything u said but enga poi sign in panna wrk aagum?",2025-01-24T08:08:56Z,0
VIBWdLLq9kQ,@RAKSHANAA-s4e,At last I learned about github after watching n number of tutorials.This tutorial was extremely great.Thanks bro for wonderful video,2025-01-23T19:30:28Z,0
VIBWdLLq9kQ,@tnkccff6855,"Bro enaku antha""modified"" kaatala naanum correct taa tha panna vs code la ""test3.txt"" la write pannum pothu modify kaatala😢",2025-01-21T17:45:20Z,1
VIBWdLLq9kQ,@umavaitheeswaran3127,Bro 🎉hi small doubt wheather need to create new repository for every folder 📁,2025-01-21T17:44:37Z,0
VIBWdLLq9kQ,@umavaitheeswaran3127,Bro clone agala,2025-01-21T17:01:32Z,0
VIBWdLLq9kQ,@ElamathiM-bx7hw,Thanks for such a wonderful information anna❤,2025-01-20T11:14:07Z,0
VIBWdLLq9kQ,@moongirl2123,Bro tnqew so much ❤Best of best,2025-01-19T17:26:19Z,0
VIBWdLLq9kQ,@vettypayalugaedits,"Super 👌 bro 
Thank you ❤",2025-01-18T14:56:08Z,0
VIBWdLLq9kQ,@dhyanaa4506,"28:16 andha file ah save panna than ""M"" nu mention aagudhu bro. Idhu yedhachu issue ah.",2025-01-18T13:24:36Z,1
VIBWdLLq9kQ,@prriyaa17,thank you so much na. really useful,2025-01-18T12:25:58Z,0
VIBWdLLq9kQ,@Rahul_Sush-7,Your lectures are Crystal and clear...... Continue the Good work !🤞,2025-01-17T17:45:43Z,0
VIBWdLLq9kQ,@SandeepWithAI,"bro my github account was suspended today, can you help me recover it, i have reinstated to the github support. but i am very depressed due to this, becasue its my main github account, my whole carrier depends on it bro please help me",2025-01-16T21:24:13Z,0
VIBWdLLq9kQ,@ananthiananthi3500,I'm shocked,2025-01-15T13:22:22Z,0
VIBWdLLq9kQ,@gouthamku2682,You are super bro great channel for learning,2025-01-13T15:37:07Z,0
VIBWdLLq9kQ,@PrabhuRamNagarajanES,Simple and excellent explanation with handson... very good job... Please do more like this...,2025-01-10T09:13:54Z,0
VIBWdLLq9kQ,@nratj5,hello bro its been one you uploaded this this was fully useful still and we need some ideas and basic knowlegde to grab you teaching despite alll you moved fully with patience and properly without any slit or perhaps cuts at any sec thanks only problem i faced is till end was modification not showing to like editing the code likde u and a maadri  m is not showing may be vscode updation or what problemi dont know by this reason at end you asked us do that right but it was able for me to add paragraph and and not showing in either my repository main or any one sub main thanks for the video you always out smart us it cool and steady youre stay tune us always,2025-01-07T15:53:43Z,1
VIBWdLLq9kQ,@HarshikaSriRavichandran,What about under 25 app,2025-01-07T12:00:04Z,0
VIBWdLLq9kQ,@nctzen_johnbanana1340,"14:20 git clone 
15:40 cd
git add . 
git commit -m ""msg""
git push

Don't clone once again 
31:50 git pull",2025-01-07T04:30:02Z,0
VIBWdLLq9kQ,@sivakrishnan8821,Bro explain fatal error,2025-01-05T05:04:29Z,1
VIBWdLLq9kQ,@VIJAY.S-o1e,Bro devops full tutorial,2025-01-04T10:05:07Z,0
VIBWdLLq9kQ,@VIJAY.S-o1e,Bro devops full course,2025-01-04T10:04:07Z,0
VIBWdLLq9kQ,@man_eng,worth to watch.. Git/Github ku best tutorial..♥,2025-01-04T06:15:37Z,0
VIBWdLLq9kQ,@Not_Me_404,Intha ppt link kudunga bro pls..,2024-12-30T01:33:26Z,1
VIBWdLLq9kQ,@actor_Rahull,Bro can u give me ph number,2024-12-26T08:54:04Z,1
VIBWdLLq9kQ,@SanthoshSanthosh-cx4yn,Thank you so much bro..❤,2024-12-23T13:56:38Z,1
VIBWdLLq9kQ,@ShanmugaPerumal305,indha vedio use fulla irundha command pannunga,2024-12-22T05:24:32Z,0
VIBWdLLq9kQ,@Vijay-kw6fu,very clear explanation i learned well thanks bro,2024-12-21T14:54:12Z,0
VIBWdLLq9kQ,@achuthan6323,Thanks bro such a wonderful and great teaching,2024-12-20T10:31:25Z,1
VIBWdLLq9kQ,@Ragalankal,Bro github download pannidu commond prompt la gitnu type pannuna is not recognized nu varutu,2024-12-19T23:53:17Z,1
VIBWdLLq9kQ,@supersaiyan6997,slides link kuduinga bro,2024-12-19T05:21:05Z,2
VIBWdLLq9kQ,@pavanasrikanaparthi8396,Anna u r content is amazing at least provide English  subtitles it helps all language people.,2024-12-18T10:42:46Z,1
VIBWdLLq9kQ,@udayakumarprabakaran9523,Awesome Bro!,2024-12-15T19:31:35Z,1
VIBWdLLq9kQ,@thirumalaivasan8192,👏🏻👏🏻👏🏻,2024-12-15T17:54:46Z,0
VIBWdLLq9kQ,@jananisatishkumar6772,"Thank you soo much. you are awesome , each and every minutes i spent on learning in this channel is worth ..i reaaly understood each and evrery concept. thank you soo soo much .. its a great help",2024-12-15T12:44:31Z,1
VIBWdLLq9kQ,@SandhyaS-p6u,thqnthanthank you so much,2024-12-14T16:53:02Z,1
VIBWdLLq9kQ,@hariprasanth.m69,sirappaana aalu neega],2024-12-14T15:37:06Z,0
VIBWdLLq9kQ,@tkiruthi910,💜💜💜💜💜💜💜💜,2024-12-14T10:49:07Z,0
VIBWdLLq9kQ,@priyankasaravanan5676,Thankk youu. So muchhhh,2024-12-12T05:19:42Z,1
VIBWdLLq9kQ,@sudalaimuthu9295,"Hi, it would be great if you provide session about CI/CD pipeline since we are seeing CI/CD in many job postings but not sure what exactly it is, how to use/build and all",2024-12-10T12:13:03Z,0
VIBWdLLq9kQ,@tskomathi13,Thank you sooo much bro,2024-12-09T16:19:37Z,0
VIBWdLLq9kQ,@Karan-q3n2g,Bro enaku got clone work agala error nu varudhu😢😢,2024-12-08T14:44:02Z,0
VIBWdLLq9kQ,@vaijayanthi_J,"Really very helpful, thanks a lot sir",2024-12-08T06:02:14Z,0
VIBWdLLq9kQ,@RajaduraiM-k8s,Thanks for the wonderful video! It would be even more helpful if you could provide a brief explanation of the CI/CD pipeline concept.,2024-12-06T15:20:22Z,1
VIBWdLLq9kQ,@Danachandru,can you share this ppt,2024-12-04T10:58:50Z,5
VIBWdLLq9kQ,@IndiraShanmugasundaram-r5g,👍,2024-12-04T05:05:19Z,1
VIBWdLLq9kQ,@infiniteideas3425,Thank you for this,2024-12-01T18:38:41Z,1
VIBWdLLq9kQ,@AnuTheena,Bro selenium with api postman,2024-12-01T16:57:49Z,0
VIBWdLLq9kQ,@yuvaraj575,Fast forward command pathi edhume solalaya bro,2024-12-01T15:51:21Z,0
VIBWdLLq9kQ,@preethikav213,Bro selenium nd api  videos upload pannunga bro  Java nalla understand Achu bro intha videos upload panninenga na helpfulla iruku bro,2024-11-30T19:36:50Z,0
VIBWdLLq9kQ,@danishbasha,Fatal not in a git directory,2024-11-26T16:55:24Z,0
VIBWdLLq9kQ,@chatmasala6980,Github actions with oracle sql scripts video available uh irukka?,2024-11-25T13:10:03Z,0
VIBWdLLq9kQ,@sankars2921,Very nice teaching bro,2024-11-24T10:47:13Z,2
VIBWdLLq9kQ,@Vidhya-s2r,Bro devops course video podunga,2024-11-23T10:59:21Z,1
VIBWdLLq9kQ,@Sriram-ii8oo,Thanks for this video bro❤,2024-11-23T05:29:54Z,2
VIBWdLLq9kQ,@RamasamyB-rz8xt,"At 33.54 git pull is enough
But when we work on new file without cloning the reposatory we need to use git pull origin main(branch name)",2024-11-22T15:50:05Z,1
VIBWdLLq9kQ,@Shri_Harini_09,Sir na terminal la git clone antha https link kudutha error tha varuthu sir na ena pana,2024-11-21T04:39:50Z,1
VIBWdLLq9kQ,@swanitomejo6152,bro tailwind css gu video podunga bro,2024-11-19T07:42:07Z,0
VIBWdLLq9kQ,@SamPrakashM,Useful Bro thank you so much,2024-11-16T12:49:02Z,1
VIBWdLLq9kQ,@MukeshKumar-c4k7n,Backend and  database full course venum bro❤❤❤,2024-11-13T14:54:04Z,0
VIBWdLLq9kQ,@MukeshKumar-c4k7n,Bro I want to backend developement video venom in zero to Pro,2024-11-13T13:59:50Z,1
